STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,UNIT_MULT,CURRENCY,BASE_PER,METHODOLOGY,DECIMALS,PRICE_BASE,ADJUSTMENT
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2012,94.9239996871412,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2013,96.8035772773531,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2014,99.7246924523098,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2015,100,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2016,102.315553699661,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2017,103.067009430009,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2018,106.328502682044,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2019,106.170322510631,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2020,109.13550858743,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2021,110.658820300689,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2022,109.667332650304,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2023,114.586125197397,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2024,117.17669607327,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHEB,A,2025,117.266715434992,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,1995,0.351167810182885,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,1996,0.348790646237336,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,1997,0.370467052110988,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,1998,0.358277486125073,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,1999,0.426191101675523,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2000,0.404119773296154,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2001,0.408357096796602,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2002,0.388840557665959,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2003,0.404872289493326,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2004,0.443177652298546,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2005,0.41293052993676,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2006,0.392531912834063,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2007,0.417122265122193,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2008,0.421319857814038,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2009,0.396783580534959,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2010,0.344165264223324,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2011,0.321203494293382,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2012,0.306700679996993,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2013,0.308682295359264,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2014,0.321532324300395,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2015,0.297078563448004,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2016,0.290608383479598,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2017,0.305319117854204,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2018,0.328897276423846,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2019,0.332900768684973,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2020,0.268950667664843,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2021,0.313099430795697,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2022,0.340899250495236,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2023,0.346694538901194,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2024,0.342823885965628,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XSHA,A,2025,0.341452843543006,,PT_P6_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,1995,0.388095224586258,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,1996,0.434003648455877,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,1997,0.483746852764572,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,1998,0.426718067921561,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,1999,0.433743620349518,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2000,0.611306252385618,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2001,0.576732861499076,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2002,0.575902174643206,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2003,0.547599061041278,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2004,0.595416205712155,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2005,0.729457655693623,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2006,0.852282438741553,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2007,0.898931765236388,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2008,1.11379597839979,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2009,0.868590736801803,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2010,1.11944702540221,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2011,1.4125971460029,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2012,1.51430872426702,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2013,1.40426797187142,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2014,1.31477031368249,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2015,1,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2016,0.891256936373149,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2017,1.01715419313372,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2018,1.15683361610989,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2019,1.14940133666316,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2020,0.948679892891449,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2021,1.42722574478701,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2022,2.11299157403472,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2023,1.79045264354778,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2024,1.86382524766717,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMNW,A,2025,1.87464628006676,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2013,0.310741229628138,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2014,0.374903600779876,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2015,0.348922898206552,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2016,0.304882640816969,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2017,0.305585465859298,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2018,0.326050145956798,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2019,0.311736194788859,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2020,0.226836554219333,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2021,0.213382505762952,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2022,0.254328308257606,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2023,0.195019585233225,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2024,0.193091820723371,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,RFSH,A,2025,0.193091820723371,,IX,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,1995,189972014104.656,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,1996,202822372427.135,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,1997,213745933023.453,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,1998,227698717864.701,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,1999,240192643201.073,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2000,258274914957.768,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2001,266663776672.476,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2002,272117706175.804,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2003,288871017398.814,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2004,303182450511.651,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2005,305279650018.084,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2006,327971392386.199,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2007,348415604839.638,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2008,348810759736.476,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2009,319855654562.929,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2010,304488137451.844,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2011,275611383803.514,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2012,257495094526.497,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2013,250488924864.433,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2014,255921643649.341,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2015,260535871984.312,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2016,260396880873.548,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2017,267459210722.407,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2018,277233632680.829,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2019,284293017642.877,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2020,261059752036.361,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2021,289647328959.264,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2022,306510644975.706,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2023,311246321748.657,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2024,319588635788.099,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TEVD,A,2025,326650243585.127,,USD_PPP,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,1995,0.689435044809744,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,1996,0.735866951429203,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,1997,0.77443693355488,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,1998,0.761352836549948,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,1999,0.800972877004148,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2000,0.787454135489081,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2001,0.804963899442056,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2002,0.831920849322598,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2003,0.860651412050233,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2004,0.887010409731501,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2005,0.906882239123024,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2006,0.93857840837468,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2007,0.970702622292806,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2008,1.01287575204822,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2009,1.03890408993733,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2010,1.03706905048241,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2011,1.04701489193728,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2012,1.04413417729938,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2013,1.02277535596977,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2014,1.00294597980708,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2015,1,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2016,0.994214561482679,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2017,0.997051736916416,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2018,0.995404317502343,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2019,0.997877914464216,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2020,0.989519827337511,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2021,1.01008314130376,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2022,1.08431451373669,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2023,1.13724013051503,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2024,1.16407976079247,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PGDP,A,2025,1.18737051379048,,IX,0,,2015,,2,D,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,1995,-9.29838364172306,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,1996,-8.77300026897847,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,1997,-6.37204094376621,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,1998,-7.30892599728593,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,1999,-7.01427233904535,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2000,-5.53121527283134,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2001,-6.55067718053511,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2002,-6.13929384709818,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2003,-9.31272178217099,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2004,-10.7443287729019,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2005,-8.67152039015319,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2006,-10.9304302306439,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2007,-12.3142727128137,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2008,-14.6424958803735,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2009,-17.5365988026126,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2010,-12.6578213869242,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2011,-7.92295801328295,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2012,-2.15393898896574,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2013,-0.271424603610573,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2014,-2.13847760319856,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2015,0.109380063465956,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2016,1.79956173425808,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2017,1.58569467241747,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2018,1.63401923418335,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2019,1.11911455123612,,PT_PB1GQ,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,NLGQU,A,2020,-3.50147024903037,,PT_PB1GQ,0,,,,2,,
